Latitude,Longitude,Average Wind Speed (m/s)
42.07938,-70.49042,9.74053383
42.09797,-70.49054,9.755380616
42.11657,-70.49072,9.765423972
42.135162,-70.490875,9.787128396
42.153755,-70.49103,9.771736491
42.17234,-70.49118,9.776594661
42.19094,-70.49133,9.786365836
42.209545,-70.491486,9.784336198
37.90888,-70.43475,9.992248501
37.92734,-70.434875,9.981442111
37.945805,-70.435,9.969426894
37.964287,-70.43512,9.95957138
37.982742,-70.43524,9.946813619
38.001217,-70.435394,9.93286316
38.019676,-70.43552,9.920076655
38.038155,-70.43564,9.909561703
38.05662,-70.43576,9.90145748
38.075096,-70.43591,9.892304095
38.09357,-70.436035,9.881789238
38.112038,-70.43616,9.872694577
38.13051,-70.43628,9.864922302
38.148987,-70.4364,9.857928241
38.167465,-70.43652,9.849988426
38.185936,-70.436676,9.841153328
38.20441,-70.4368,9.834429645
38.222893,-70.43692,9.829740342
38.241364,-70.43704,9.825146004
38.259842,-70.437195,9.820394847
38.27832,-70.43732,9.815176362
38.296803,-70.43744,9.808463304
38.31528,-70.43756,9.804081
38.333763,-70.43768,9.800138889
38.352245,-70.437805,9.795638282
38.37073,-70.43796,9.790396744
38.389214,-70.43808,9.785327395
38.407696,-70.4382,9.780654125
38.42618,-70.438354,9.777304189
38.444668,-70.43848,9.773700478
38.463158,-70.4386,9.771374848
38.481644,-70.43872,9.769789864
38.50013,-70.43884,9.769055954
38.518623,-70.438995,9.770177596
38.53711,-70.43912,9.773236756
38.5556,-70.43924,9.778191978
38.57409,-70.43939,9.785347602
38.59258,-70.439514,9.791297055
38.61107,-70.43964,9.793787473
38.629566,-70.43976,9.795128453
38.648056,-70.43988,9.798657787
38.666553,-70.44003,9.803457233
38.685043,-70.440155,9.809670518
38.70355,-70.44028,9.814501366
38.722042,-70.44043,9.819577167
38.74054,-70.44055,9.8238406
38.759033,-70.440674,9.826968541
38.777534,-70.440796,9.828510739
38.796024,-70.44092,9.829546619
38.81453,-70.44107,9.830100562
38.833042,-70.44119,9.831808022
38.851532,-70.441345,9.834420063
38.87003,-70.44147,9.838414067
38.888535,-70.44159,9.841077812
38.90704,-70.44171,9.843065896
38.925545,-70.441864,9.844089158
38.944054,-70.441986,9.846688107
38.962555,-70.44211,9.849053203
38.981056,-70.44226,9.851499981
38.99957,-70.44238,9.853407047
39.01807,-70.442505,9.856575213
39.036583,-70.44263,9.86093361
39.055084,-70.44278,9.865096103
39.0736,-70.4429,9.868035633
39.092106,-70.443054,9.873342536
39.110615,-70.44318,9.879634658
39.129135,-70.4433,9.886360049
39.147644,-70.44342,9.89258709
39.16615,-70.44357,9.898532085
39.18466,-70.443695,9.90374279
39.20317,-70.44385,9.908874469
39.2217,-70.44397,9.91277996
39.240208,-70.44409,9.916964462
39.258724,-70.444214,9.922842384
39.277237,-70.44437,9.930487439
39.295753,-70.44449,9.937735845
39.314274,-70.44464,9.944756565
39.332794,-70.44476,9.948647636
39.351307,-70.444885,9.952925964
39.36983,-70.44504,9.958384088
39.388348,-70.44516,9.96182434
39.406876,-70.44528,9.963035823
39.425392,-70.445435,9.96493122
39.443916,-70.44556,9.968789086
39.462433,-70.44568,9.974379364
39.480957,-70.44583,9.980212413
39.49948,-70.44595,9.985476055
39.51801,-70.446106,9.990145055
39.536533,-70.44623,9.996075061
39.555054,-70.44635,10.00107269
39.57358,-70.4465,10.00611054
39.592113,-70.446625,10.0112944
39.61064,-70.44678,10.0187629
39.629166,-70.4469,10.02488369
39.647694,-70.44702,10.03035301
39.666225,-70.447174,10.03601112
39.68475,-70.447296,10.04318249
39.70329,-70.44745,10.05072879
39.721813,-70.44757,10.05870323
39.740345,-70.44769,10.06458504
39.758873,-70.447845,10.06942557
39.777405,-70.44797,10.07481282
39.795944,-70.44812,10.07944245
39.81448,-70.44824,10.08736196
39.833015,-70.448364,10.09432681
39.851543,-70.44852,10.10020368
39.870083,-70.44867,10.10312092
39.888622,-70.44879,10.10800527
39.907158,-70.44891,10.11454045
39.925686,-70.449066,10.12422776
39.944225,-70.44919,10.13453552
39.962776,-70.44934,10.14551211
39.981308,-70.44946,10.15526459
39.999847,-70.449585,10.16523015
40.01839,-70.44974,10.17379392
40.036934,-70.44989,10.18472175
40.05547,-70.45001,10.19586587
40.074013,-70.450134,10.20655823
40.092556,-70.45029,10.2160115
40.111107,-70.45041,10.22610324
40.12964,-70.45056,10.23504355
40.148186,-70.45068,10.24382741
40.166733,-70.450836,10.25161022
40.18528,-70.45096,10.26096805
40.203827,-70.45111,10.27045661
40.222366,-70.45123,10.27837935
40.240913,-70.451355,10.286078
40.25947,-70.45151,10.29345534
40.27801,-70.45166,10.30098721
40.29656,-70.45178,10.30739043
40.315113,-70.451904,10.31426647
40.333652,-70.45206,10.32074454
40.35221,-70.45221,10.32621604
40.370758,-70.45233,10.33227573
40.389317,-70.45245,10.33827413
40.40787,-70.45261,10.34397029
40.426414,-70.45276,10.34792207
40.444965,-70.45288,10.35359622
40.463524,-70.45303,10.35966084
40.482082,-70.453156,10.36604878
40.500633,-70.45331,10.36985286
40.519188,-70.45343,10.37384345
40.537743,-70.45358,10.37627372
40.556293,-70.453705,10.37955013
40.57486,-70.45386,10.38226472
40.59341,-70.45398,10.38767456
40.61197,-70.45413,10.392476
40.63053,-70.454285,10.39761925
40.649086,-70.45441,10.39977516
40.667645,-70.45453,10.40133026
40.686207,-70.45468,10.40397275
40.704773,-70.454834,10.40875939
40.723328,-70.454956,10.41238056
40.741886,-70.45511,10.41555394
40.760452,-70.45523,10.41669589
40.779015,-70.45538,10.41880436
40.797573,-70.455505,10.41983739
40.816135,-70.45566,10.42148309
40.834705,-70.45581,10.42197974
40.85326,-70.45593,10.42219054
40.87183,-70.456085,10.42087707
40.890392,-70.45624,10.42093845
40.908962,-70.45636,10.41917236
40.927525,-70.45648,10.41919702
40.946095,-70.456635,10.41952764
40.96466,-70.45679,10.42308553
40.98323,-70.45691,10.42617913
41.001793,-70.45706,10.42886584
41.020363,-70.457214,10.43113625
41.038937,-70.45734,10.43183459
41.057507,-70.45749,10.4308579
41.076073,-70.45764,10.42706683
41.094643,-70.45776,10.42246452
41.113213,-70.457886,10.41711426
41.131783,-70.45804,10.41019486
41.15036,-70.45819,10.40277019
41.168926,-70.45831,10.39477061
41.1875,-70.458466,10.38543517
41.206062,-70.45862,10.3758673
41.224648,-70.45874,10.36454719
41.243225,-70.45889,10.35053516
41.2618,-70.459045,10.33573704
41.280376,-70.45917,10.31534276
41.298946,-70.45932,10.29071987
41.31752,-70.45947,10.25873216
41.336094,-70.459595,10.20803914
41.428986,-70.46033,9.770054645
41.447567,-70.46045,9.839880844
41.46615,-70.4606,9.857261973
41.484722,-70.460754,9.845149325
41.5033,-70.46088,9.829514743
41.521885,-70.46103,9.795306998
41.540466,-70.46118,9.791023831
41.559048,-70.4613,9.75490181
41.763474,-70.46289,9.621909343
41.782055,-70.46304,9.637763073
41.80064,-70.463196,9.696839234
41.81923,-70.46332,9.735016602
41.837822,-70.46347,9.757258462
41.856407,-70.46362,9.771723968
41.87499,-70.463745,9.775022769
41.893585,-70.4639,9.773857677
41.912167,-70.46405,9.768568325
41.930763,-70.4642,9.761611832
41.949345,-70.464355,9.743841264
41.967945,-70.46448,9.739966416
41.986538,-70.46463,9.727903859
42.00512,-70.46478,9.735722621
42.023712,-70.464905,9.740804208
42.04231,-70.46506,9.756989792
42.0609,-70.46521,9.766227326
42.079487,-70.46536,9.779970211
42.09808,-70.465515,9.794667103
42.11668,-70.46564,9.806234631
42.135277,-70.46579,9.825912739
42.15387,-70.46594,9.811942168
42.172455,-70.466064,9.819479546
42.191055,-70.46625,9.829090581
42.209656,-70.46637,9.827586995
37.90898,-70.41135,9.99670784
37.927444,-70.41147,9.986590012
37.945904,-70.41159,9.975376727
37.964375,-70.41171,9.965869953
37.982845,-70.411835,9.953433705
38.001316,-70.41196,9.939237155
38.019787,-70.41208,9.92560299
38.03825,-70.4122,9.913958428
38.056713,-70.41232,9.905352535
38.07519,-70.412415,9.897548478
38.09367,-70.41254,9.88784542
38.112133,-70.41266,9.878105172
38.130608,-70.41278,9.870080829
38.14908,-70.4129,9.862379421
38.167557,-70.413025,9.853907104
38.186035,-70.41315,9.846661259
38.20451,-70.41327,9.840898604
38.22299,-70.41339,9.836143841
38.241463,-70.41351,9.831329026
38.25994,-70.413635,9.825737895
38.27842,-70.41376,9.820804303
38.2969,-70.41388,9.814143234
38.315376,-70.414,9.808828267
38.333862,-70.41412,9.803721634
38.352345,-70.414246,9.799816712
38.37083,-70.41437,9.795386498
38.389317,-70.41449,9.791012257
38.407795,-70.41461,9.785746053
38.42628,-70.414734,9.780893006
38.444767,-70.414856,9.77651165
38.46325,-70.41498,9.774142285
38.481747,-70.4151,9.772985447
38.50022,-70.41522,9.772718864
38.51872,-70.415344,9.774506299
38.537205,-70.41547,9.777766773
38.5557,-70.41559,9.782692585
38.57419,-70.41571,9.789139534
38.59268,-70.41583,9.794162018
38.611168,-70.415955,9.796649211
38.62966,-70.41608,9.79794361
38.648155,-70.4162,9.801014724
38.666656,-70.41632,9.805618264
38.685154,-70.41644,9.811633747
38.703644,-70.416565,9.816725391
38.722137,-70.41672,9.822347545
38.74064,-70.41684,9.827167767
38.759132,-70.41696,9.83062168
38.77763,-70.41708,9.831770454
38.796127,-70.417206,9.832494972
38.814625,-70.41733,9.833229831
38.833138,-70.41745,9.834933591
38.85163,-70.41757,9.836816845
38.870132,-70.417694,9.841024021
38.888638,-70.417816,9.843613293
38.90714,-70.41794,9.845904201
38.92564,-70.41806,9.846206455
38.944145,-70.41818,9.849153954
38.962654,-70.418335,9.852096046
38.98115,-70.41846,9.854957498
38.99966,-70.41858,9.856984574
39.01816,-70.4187,9.860149514
39.036682,-70.41882,9.864849632
39.05519,-70.418945,9.868697632
39.073696,-70.41907,9.87091198
39.092205,-70.41919,9.874961578
39.110714,-70.41931,9.880332138
39.129227,-70.41943,9.887824643
39.147736,-70.419556,9.894863293
39.166252,-70.41968,9.901357392
39.18476,-70.4198,9.906540301
39.203274,-70.41992,9.911928886
39.221794,-70.420074,9.916212906
39.240307,-70.4202,9.920047814
39.258823,-70.42032,9.924916989
39.277336,-70.42044,9.932349063
39.295853,-70.42056,9.93906601
39.31437,-70.420685,9.945863786
39.33289,-70.42084,9.95001072
39.35142,-70.42096,9.953950934
39.369926,-70.42108,9.959693856
39.38845,-70.4212,9.964512561
39.406975,-70.421326,9.967012371
39.425488,-70.42145,9.969035272
39.444016,-70.42157,9.972731861
39.462536,-70.42169,9.977276772
39.481056,-70.421814,9.982370978
39.499577,-70.421936,9.987896459
39.51811,-70.42209,9.992849973
39.53663,-70.42221,9.998831967
39.555164,-70.42233,10.00478085
39.57368,-70.422455,10.01055261
39.592213,-70.42258,10.01558762
39.610737,-70.42273,10.02256261
39.62927,-70.42285,10.02840543
39.647793,-70.42297,10.03342147
39.666325,-70.423096,10.03890122
39.684853,-70.42322,10.04575497
39.70339,-70.42334,10.05274097
39.721912,-70.42346,10.06064777
39.74045,-70.423615,10.06679351
39.75898,-70.42374,10.07204444
39.777504,-70.42386,10.07751442
39.796055,-70.42398,10.08210468
39.81458,-70.42413,10.09034438
39.83311,-70.424255,10.0977311
39.85164,-70.42438,10.10336417
39.870182,-70.4245,10.10599898
39.888718,-70.42462,10.11069511
39.907257,-70.42474,10.11693287
39.925797,-70.424866,10.12611918
39.944332,-70.42502,10.13567196
39.962875,-70.42514,10.14634126
39.98141,-70.42526,10.1561113
39.999954,-70.425415,10.16664769
40.018494,-70.42554,10.17699757
40.037033,-70.42566,10.18832849
40.055573,-70.42578,10.19867856
40.074112,-70.4259,10.20949302
40.09266,-70.426025,10.21943154
40.111202,-70.42618,10.23022664
40.129745,-70.4263,10.23970021
40.148296,-70.42642,10.24887807
40.166832,-70.426575,10.25655178
40.18538,-70.4267,10.26470723
40.203926,-70.42682,10.27356832
40.222473,-70.42694,10.28204795
40.241016,-70.42706,10.29009591
40.259567,-70.427216,10.29677681
40.27812,-70.42734,10.30364517
40.29667,-70.42746,10.31019277
40.315212,-70.42761,10.31701531
40.333763,-70.427734,10.32362828
40.352314,-70.42786,10.32940934
40.370857,-70.42798,10.33551068
40.389412,-70.4281,10.34128178
40.40797,-70.42825,10.34685868
40.42652,-70.428375,10.35059464
40.44507,-70.4285,10.35589272
40.46363,-70.42865,10.36147086
40.48218,-70.42877,10.36689616
40.500732,-70.428894,10.37059597
40.519283,-70.429016,10.37488938
40.53784,-70.42917,10.37783157
40.5564,-70.42929,10.3816753
40.57496,-70.42941,10.38540329
40.593517,-70.429565,10.39149808
40.61207,-70.42969,10.39686883
40.630634,-70.42981,10.40328561
40.649193,-70.42993,10.40702148
40.66775,-70.430084,10.4086336
40.686306,-70.43021,10.41060223
40.704872,-70.43036,10.41455203
40.723423,-70.43048,10.41794266
40.74198,-70.4306,10.42122135
40.760555,-70.430725,10.42244431
40.779114,-70.43088,10.42502514
40.797676,-70.431,10.42722915
40.816235,-70.43112,10.42993691
40.834805,-70.431274,10.4314516
40.85337,-70.4314,10.43242837
40.871933,-70.43152,10.4309949
40.890503,-70.43167,10.43042236
40.90906,-70.43179,10.42830753
40.92763,-70.431915,10.4278513
40.946198,-70.43207,10.42815659
40.96477,-70.43219,10.43090591
40.983326,-70.43231,10.43401895
41.001907,-70.432465,10.43660605
41.020466,-70.43259,10.4386483
41.039032,-70.43274,10.44020824
41.057606,-70.43286,10.44046126
41.076176,-70.43298,10.43822755
41.09475,-70.433105,10.43463637
41.113308,-70.43326,10.42939929
41.131886,-70.43338,10.42224537
41.150467,-70.43353,10.41436532
41.169037,-70.433655,10.40657929
41.1876,-70.43378,10.39762276
41.20618,-70.43393,10.38832641
41.224754,-70.43405,10.37826047
41.24333,-70.434204,10.36685119
41.261906,-70.434326,10.35385663
41.280476,-70.43445,10.33586616
41.29905,-70.4346,10.31432842
41.317627,-70.43472,10.2901369
41.336197,-70.434875,10.24990722
41.35478,-70.435,10.221618
41.37336,-70.43512,10.13374051
41.39193,-70.43527,10.00140521
41.41051,-70.435394,9.930091549
41.42909,-70.43555,9.88219082
41.447666,-70.43567,9.91582508
41.466248,-70.43579,9.914733701
41.48482,-70.43594,9.902026601
41.503407,-70.436066,9.881884107
41.521988,-70.43622,9.845069919
41.540577,-70.43634,9.830244953
41.55916,-70.43646,9.806021175
41.577736,-70.436615,9.765761138
41.59631,-70.43677,9.654305745
41.763577,-70.43799,9.634147503
41.782158,-70.43811,9.659740247
41.800747,-70.43823,9.708323372
41.819332,-70.438385,9.75418232
41.837925,-70.43854,9.789143993
41.856506,-70.43866,9.813265312
41.8751,-70.43878,9.822672473
41.893684,-70.438934,9.83017769
41.912277,-70.43906,9.829782749
41.930874,-70.43921,9.825035291
41.949455,-70.43933,9.805419418
41.968044,-70.43948,9.798174332
41.98664,-70.439606,9.782428563
42.005222,-70.43976,9.784275008
42.02382,-70.43988,9.784365039
42.04241,-70.44003,9.798893727
42.061,-70.440155,9.806445905
42.079597,-70.44031,9.821060166
42.09819,-70.44043,9.836317452
42.116783,-70.44058,9.84821968
42.13538,-70.440735,9.866247059
42.15397,-70.44086,9.853274419
42.17256,-70.44098,9.859034893
42.19116,-70.44113,9.867749507
42.20975,-70.441284,9.866950706
37.92753,-70.38806,9.989706284
37.946,-70.38818,9.978960705
37.964474,-70.388275,9.969406022
37.982933,-70.3884,9.958162189
38.001408,-70.38852,9.945830298
38.01987,-70.38861,9.933462451
38.038338,-70.38873,9.921758975
38.056812,-70.388855,9.911401412
38.075287,-70.38898,9.902670386
38.093754,-70.3891,9.893295765
38.11222,-70.38919,9.884364659
38.130695,-70.38931,9.876701958
38.14918,-70.389435,9.869413612
38.167656,-70.38953,9.860603844
38.186123,-70.38965,9.853973038
38.2046,-70.38977,9.847308269
38.22308,-70.38989,9.841236813
38.241554,-70.390015,9.835593219
38.26004,-70.39011,9.829200345
38.27851,-70.39023,9.823879117
38.296993,-70.39035,9.818630654
38.315475,-70.39044,9.814280036
38.333954,-70.390564,9.808416154
38.35244,-70.390686,9.804130711
38.370922,-70.39081,9.8001165
38.389404,-70.39093,9.796669702
38.407887,-70.39102,9.791043564
38.426376,-70.39114,9.785881527
38.444862,-70.391266,9.781136157
38.46335,-70.39139,9.777949776
38.48183,-70.39148,9.776902512
38.500317,-70.3916,9.777056201
38.51881,-70.39172,9.778934142
38.5373,-70.391846,9.782169475
38.555794,-70.39197,9.786269448
38.57428,-70.39206,9.791955639
38.59277,-70.39218,9.79674759
38.61126,-70.3923,9.799626878
38.629753,-70.392426,9.801205032
38.648247,-70.39252,9.803592991
38.666744,-70.39264,9.807654258
38.68523,-70.39276,9.813194729
38.703743,-70.39288,9.818188278
38.722233,-70.393005,9.823284381
38.74073,-70.39313,9.828348892
38.759224,-70.39325,9.832160272
38.77772,-70.39334,9.833965354
38.79622,-70.39346,9.835487819
38.814724,-70.393585,9.836704994
38.833225,-70.39371,9.83797264
38.851723,-70.3938,9.839037644
38.870228,-70.39392,9.841421145
38.888733,-70.39404,9.843269107
38.907234,-70.394165,9.84674076
38.92574,-70.39429,9.846850713
38.94424,-70.39441,9.848969338
38.962746,-70.39453,9.852293469
38.981247,-70.39465,9.855175224
38.999763,-70.394745,9.857606159
39.01826,-70.39487,9.86162796
39.036774,-70.39499,9.867200687
39.055283,-70.39511,9.87168972
39.073788,-70.39523,9.874193894
39.092297,-70.395325,9.877577983
39.11081,-70.39545,9.88232174
39.129326,-70.39557,9.889386574
39.147827,-70.39569,9.896189378
39.166344,-70.39581,9.902989526
39.18486,-70.395935,9.908441105
39.20337,-70.39606,9.913333808
39.22189,-70.39618,9.917290338
39.240402,-70.3963,9.921081986
39.258915,-70.39639,9.925793109
39.27743,-70.396515,9.932515084
39.29595,-70.39664,9.939219035
39.31447,-70.39676,9.946390217
39.332985,-70.39688,9.951628529
39.351505,-70.397,9.956165566
39.370018,-70.397125,9.960461445
39.38854,-70.39722,9.964884164
39.40707,-70.39734,9.968158394
39.42559,-70.39746,9.971630711
39.44411,-70.39758,9.975801742
39.46263,-70.397705,9.980325592
39.481155,-70.39783,9.98474594
39.499676,-70.39795,9.990072385
39.518192,-70.39807,9.995194957
39.536724,-70.39819,10.00087991
39.555256,-70.398315,10.00704368
39.57378,-70.39844,10.0134559
39.592308,-70.39856,10.01854072
39.610832,-70.39868,10.02540557
39.629364,-70.3988,10.03185697
39.64789,-70.398895,10.03765729
39.666424,-70.39902,10.04279969
39.684948,-70.39914,10.04873786
39.70348,-70.39926,10.05482734
39.722008,-70.39938,10.06194037
39.740547,-70.399506,10.06800793
39.75907,-70.39963,10.07349926
39.777607,-70.39975,10.07950858
39.796143,-70.39987,10.08424256
39.81467,-70.399994,10.09155852
39.833206,-70.400116,10.09855277
39.85174,-70.40024,10.10472099
39.870277,-70.40033,10.10887324
39.888817,-70.40045,10.11415063
39.90735,-70.40057,10.12002979
39.925888,-70.400696,10.12840164
39.94443,-70.40082,10.13719964
39.96297,-70.40094,10.14705962
39.981506,-70.40106,10.15642494
40.000042,-70.401184,10.16730713
40.01859,-70.401306,10.17909884
40.03713,-70.40143,10.19112411
40.05567,-70.40155,10.2012518
40.074207,-70.40167,10.21218503
40.09276,-70.401794,10.22255275
40.11129,-70.40192,10.23396981
40.129837,-70.40204,10.24395539
40.14839,-70.40216,10.25388168
40.16693,-70.40228,10.26275359
40.185474,-70.402405,10.27082347
40.204018,-70.40253,10.27841559
40.22257,-70.40265,10.28632609
40.241116,-70.40277,10.29435716
40.25967,-70.40289,10.30042786
40.278206,-70.403015,10.30682766
40.296753,-70.40314,10.31347535
40.315308,-70.40326,10.32010834
40.333862,-70.40338,10.32664902
40.352413,-70.4035,10.33235409
40.370956,-70.403625,10.3380861
40.38951,-70.40375,10.34317689
40.408066,-70.40387,10.34879478
40.426613,-70.40399,10.35289931
40.445164,-70.40411,10.3581323
40.463726,-70.404236,10.36279134
40.482273,-70.40436,10.36699577
40.500828,-70.40448,10.36988084
40.51938,-70.4046,10.37462583
40.53794,-70.404755,10.37911961
40.556503,-70.40488,10.38498197
40.575054,-70.405,10.3898243
40.593605,-70.40512,10.39609451
40.612167,-70.40524,10.40131537
40.63073,-70.405365,10.40818306
40.64929,-70.40549,10.41305755
40.667843,-70.40561,10.41546922
40.6864,-70.40573,10.4175813
40.704967,-70.40585,10.42104167
40.723522,-70.405975,10.42336104
40.74208,-70.4061,10.4256102
40.760647,-70.40622,10.42624763
40.779205,-70.40637,10.42869849
40.79778,-70.406494,10.43171647
40.81633,-70.40662,10.4355528
40.8349,-70.40674,10.43806865
40.853462,-70.40686,10.44009278
40.872025,-70.40698,10.43978227
40.890602,-70.407104,10.43932757
40.90916,-70.40723,10.43720998
40.927727,-70.40735,10.43639354
40.94629,-70.40747,10.43656791
40.964855,-70.40759,10.43767428
40.98343,-70.407715,10.43989128
41.002003,-70.40784,10.44224812
41.020565,-70.40796,10.44383557
41.03913,-70.40811,10.44583068
41.057705,-70.40823,10.44714054
41.07627,-70.408356,10.44575279
41.094845,-70.40848,10.44284959
41.11341,-70.4086,10.43805328
41.131985,-70.40872,10.43078191
41.150562,-70.408875,10.42227155
41.16913,-70.409,10.41432984
41.18771,-70.40912,10.40541221
41.206276,-70.40924,10.3959949
41.224854,-70.40936,10.38666505
41.243423,-70.409485,10.37604309
41.261993,-70.40961,10.36301097
41.28057,-70.40973,10.34470628
41.29915,-70.40985,10.32333087
41.31772,-70.41,10.30107506
41.336296,-70.410126,10.26514819
41.354877,-70.41025,10.23690337
41.37346,-70.41037,10.18739413
41.392036,-70.41049,10.09889268
41.410606,-70.410645,10.02972099
41.429188,-70.41077,9.971171258
41.44777,-70.41089,9.967452281
41.466347,-70.41101,9.948918678
41.484932,-70.41113,9.935053222
41.503506,-70.411255,9.91130455
41.52208,-70.41138,9.874637883
41.540672,-70.41153,9.855000854
41.55925,-70.41165,9.83140606
41.57783,-70.41177,9.809939663
41.59642,-70.411896,9.733827603
41.745087,-70.41293,9.614932738
41.763676,-70.413055,9.631220496
41.782257,-70.41318,9.671526924
41.800846,-70.41333,9.709796979
41.819424,-70.41345,9.75663166
41.838024,-70.413574,9.796924712
41.856617,-70.4137,9.829678013
41.8752,-70.41382,9.848243682
41.893787,-70.41394,9.864691769
41.912373,-70.41409,9.870422454
41.930965,-70.414215,9.871080658
41.94956,-70.41434,9.857063695
41.968143,-70.41449,9.852170234
41.986732,-70.41461,9.835882001
42.00532,-70.414734,9.833321475
42.023922,-70.414856,9.827622761
42.042507,-70.41498,9.83936077
42.061104,-70.41513,9.845473778
42.079697,-70.41525,9.859767854
42.09829,-70.415375,9.875062804
42.11688,-70.41553,9.885915965
42.13548,-70.41565,9.902638415
42.15407,-70.41577,9.891217744
42.17266,-70.41589,9.895624241
42.191257,-70.416016,9.903339405
42.209858,-70.41617,9.9023946
37.927624,-70.364655,9.993035348
37.946083,-70.364746,9.982266337
37.964554,-70.36487,9.971523414
37.983017,-70.36496,9.960572063
38.001488,-70.36508,9.949970496
38.019955,-70.36517,9.939191428
38.03842,-70.365295,9.928391393
38.056896,-70.36539,9.917066447
38.07537,-70.36551,9.906977269
38.09384,-70.3656,9.89772152
38.11232,-70.36572,9.89085743
38.130783,-70.365814,9.883733398
38.14926,-70.36594,9.876326939
38.167732,-70.36603,9.868085439
38.18621,-70.36615,9.861567623
38.204685,-70.36627,9.854187633
38.223167,-70.36636,9.846034741
38.241646,-70.366455,9.839160026
38.260124,-70.36658,9.833132779
38.278595,-70.3667,9.827957555
38.29708,-70.36679,9.823410083
38.31556,-70.36688,9.819715297
38.334045,-70.367004,9.814721463
38.352535,-70.36713,9.81025055
38.371006,-70.36722,9.80549408
38.38949,-70.36734,9.80237629
38.407978,-70.36743,9.796325611
38.42646,-70.36755,9.79047985
38.44495,-70.367676,9.786289655
38.463432,-70.36777,9.783138092
38.481922,-70.36786,9.782113217
38.500404,-70.36798,9.782436437
38.518898,-70.3681,9.78428772
38.537384,-70.368195,9.787304284
38.555878,-70.36832,9.790332233
38.574375,-70.36841,9.794686551
38.59286,-70.36853,9.799086217
38.61135,-70.36865,9.803831208
38.62984,-70.368744,9.807396213
38.64834,-70.368835,9.810048668
38.66683,-70.36896,9.812323448
38.68532,-70.36908,9.816055233
38.70382,-70.36917,9.820548345
38.72233,-70.36929,9.825368378
38.740818,-70.369385,9.830164599
38.759315,-70.36951,9.834490172
38.777813,-70.36963,9.837306941
38.796303,-70.36972,9.839619953
38.81481,-70.36984,9.841552349
38.833313,-70.369934,9.842015312
38.851814,-70.370056,9.842504838
38.870308,-70.37018,9.843370048
38.888813,-70.37027,9.84465145
38.90731,-70.37039,9.847894942
38.925823,-70.37048,9.848848569
38.944332,-70.370605,9.850795291
38.96283,-70.37073,9.853808155
38.98134,-70.37082,9.856741139
38.999844,-70.37094,9.859290282
39.018353,-70.37103,9.863841644
39.03686,-70.371155,9.868998843
39.055363,-70.37128,9.874380787
39.07387,-70.3714,9.878611491
39.092392,-70.37149,9.88199093
39.110905,-70.37161,9.885575952
39.12941,-70.371704,9.891530244
39.14792,-70.371826,9.898156686
39.166435,-70.37195,9.904580582
39.184948,-70.37204,9.909232601
39.20346,-70.37216,9.914095515
39.221973,-70.37225,9.918140369
39.240498,-70.372375,9.922122514
39.259,-70.3725,9.927263775
39.27752,-70.37262,9.933215505
39.29604,-70.37271,9.939062785
39.31456,-70.37283,9.946599309
39.333073,-70.372925,9.953776658
39.35159,-70.37305,9.959639306
39.370113,-70.37317,9.963357999
39.388634,-70.37326,9.96699463
39.407154,-70.37338,9.970633443
39.42567,-70.373505,9.974947158
39.4442,-70.3736,9.979570811
39.462723,-70.37372,9.984376328
39.481247,-70.37384,9.989288669
39.49977,-70.37393,9.99470211
39.518288,-70.374054,9.999787398
39.53682,-70.374176,10.00559853
39.555344,-70.37427,10.01122173
39.573875,-70.37439,10.01705677
39.592392,-70.37451,10.02228673
39.610924,-70.37463,10.02964784
39.629448,-70.374725,10.03638747
39.647976,-70.37485,10.04266621
39.666508,-70.37494,10.0479585
39.68504,-70.37506,10.05272693
39.70357,-70.37518,10.05745835
39.72209,-70.375305,10.06380683
39.74063,-70.3754,10.07017816
39.759163,-70.37552,10.07596634
39.7777,-70.37564,10.08197091
39.796223,-70.37573,10.08701626
39.814766,-70.375854,10.09354043
39.833298,-70.37598,10.09966274
39.851833,-70.3761,10.10618217
39.870373,-70.37619,10.11166705
39.8889,-70.37631,10.1177885
39.90744,-70.376434,10.12311143
39.92598,-70.376526,10.1305918
39.944523,-70.37665,10.1390977
39.963062,-70.37677,10.14876186
39.98159,-70.37689,10.1579438
40.000137,-70.37698,10.16905643
40.01868,-70.377106,10.18031022
40.037216,-70.37723,10.19246006
40.055756,-70.37732,10.20307918
40.074303,-70.37744,10.21460819
40.09284,-70.37756,10.22538659
40.111385,-70.377686,10.23684312
40.129925,-70.37781,10.24696095
40.14847,-70.3779,10.25762124
40.167023,-70.37802,10.26741604
40.185566,-70.37814,10.27624734
40.20411,-70.378235,10.28299199
40.22266,-70.37836,10.29001233
40.241207,-70.37848,10.29819416
40.259747,-70.3786,10.30427064
40.278294,-70.37872,10.3104881
40.29685,-70.378815,10.31661363
40.315403,-70.37894,10.32290158
40.33395,-70.37906,10.32953628
40.352497,-70.37918,10.33529808
40.371048,-70.37927,10.34103227
40.389606,-70.379395,10.34637912
40.408157,-70.37952,10.35244602
40.4267,-70.37964,10.35670803
40.44526,-70.37976,10.36182017
40.463802,-70.37985,10.36609223
40.48236,-70.379974,10.36942737
40.50092,-70.3801,10.37177254
40.519478,-70.38022,10.37627751
40.538033,-70.38031,10.3814404
40.556583,-70.38043,10.38871262
40.575138,-70.380554,10.39461796
40.5937,-70.38068,10.40100675
40.61226,-70.3808,10.40620238
