Latitude,Longitude,Average Wind Speed (m/s)
41.456367,-76.16846,9.567715259
41.474888,-76.17038,9.657548004
41.493416,-76.1723,10.11286487
41.511948,-76.174194,10.18204159
41.53047,-76.17612,9.631919589
41.548996,-76.17804,9.078448125
41.56752,-76.17993,8.690916818
41.586052,-76.181854,8.386583182
41.604572,-76.18378,8.20341217
41.6231,-76.18567,7.791105039
41.64164,-76.18762,7.265262694
41.660164,-76.189514,7.216684502
41.678696,-76.19144,7.52746708
41.69722,-76.19336,7.818574397
41.715744,-76.19531,7.934838912
41.73428,-76.197205,7.76008358
41.75281,-76.19916,7.591044038
41.77133,-76.20108,7.855063942
41.78987,-76.203,8.169046088
41.808403,-76.204926,8.340537815
41.826927,-76.20685,8.509547093
41.845467,-76.2088,8.675717023
41.864,-76.210724,8.752039788
41.882538,-76.21265,8.815605552
41.901062,-76.2146,8.87876091
41.919598,-76.21655,8.901074207
41.938133,-76.218475,8.92653015
41.95667,-76.2204,8.961920063
41.97521,-76.22235,9.027996736
41.993736,-76.224304,9.0736557
42.012268,-76.22626,9.024699074
42.03081,-76.22818,8.898876271
37.339817,-75.74725,8.838989071
37.35821,-75.74893,8.850425679
37.376602,-75.75061,8.862058762
37.395008,-75.75226,8.864492069
37.41339,-75.75394,8.847259221
37.431797,-75.755615,8.830646915
37.45019,-75.75726,8.815874412
37.468586,-75.75894,8.791826427
37.48699,-75.76062,8.787932036
37.505383,-75.76227,8.703462735
37.523792,-75.76395,8.671412986
37.542187,-75.765625,8.618074245
37.560593,-75.7673,8.624111073
37.57899,-75.76898,8.638511308
37.597397,-75.77066,8.663198714
37.61581,-75.77234,8.657947025
37.6342,-75.77402,8.671771497
37.652615,-75.775696,8.647003738
37.67102,-75.777374,8.639517684
37.689426,-75.77905,8.610367619
37.707836,-75.78073,8.59937851
37.726246,-75.78241,8.57370304
37.74465,-75.78412,8.547035329
37.76307,-75.78577,8.546012542
37.78148,-75.787476,8.541173251
37.799892,-75.789154,8.557503036
37.965626,-75.80438,8.494612458
37.984043,-75.80609,8.454788915
38.002464,-75.8078,8.475158906
38.020885,-75.80948,8.433378681
38.039303,-75.81119,8.39335392
38.057735,-75.81287,8.39208931
38.076157,-75.814575,8.343049389
38.09458,-75.816284,8.308484555
38.113,-75.81799,8.285900501
38.131428,-75.8197,8.273416154
38.149853,-75.82141,8.269871072
38.168278,-75.82312,8.263392437
38.186703,-75.82483,8.262211597
38.205124,-75.82654,8.236804133
38.22356,-75.82825,8.233076711
38.24199,-75.829956,8.202221748
38.260418,-75.831665,8.188419285
38.27886,-75.833374,8.186463931
38.297276,-75.83508,8.183513775
38.315712,-75.83679,8.1945969
38.33414,-75.8385,8.210226074
38.35258,-75.84024,8.212947594
38.371017,-75.84195,8.183420518
38.389442,-75.84369,8.165400349
38.407887,-75.8454,8.164497192
38.426315,-75.84711,8.15526886
38.444756,-75.848816,8.157155434
38.463184,-75.850555,8.171719509
38.48163,-75.852295,8.198627334
38.500072,-75.854004,8.221934863
38.51851,-75.85574,8.242982601
38.536953,-75.85745,8.258889458
38.555386,-75.85919,8.279786259
38.573833,-75.8609,8.289948676
38.592274,-75.86264,8.291641431
38.610714,-75.86438,8.304101681
38.629158,-75.86612,8.310637902
38.647602,-75.86786,8.316078191
38.666054,-75.86957,8.31296486
38.68449,-75.87131,8.309584851
38.702938,-75.87305,8.31182804
38.721386,-75.87479,8.319485428
38.739826,-75.876526,8.324029485
38.75828,-75.878265,8.322957745
38.776733,-75.880005,8.312619536
38.79518,-75.881744,8.289695754
38.813625,-75.883484,8.251946342
38.83208,-75.88522,8.244623179
38.85053,-75.88696,8.249006717
38.86898,-75.88873,8.265187272
38.887432,-75.89047,8.274657047
38.90588,-75.89221,8.272624658
38.924343,-75.89398,8.275089272
38.942806,-75.89572,8.276509183
38.961246,-75.89746,8.277601036
38.979702,-75.89923,8.277639743
38.998165,-75.90097,8.260896422
39.016624,-75.90271,8.248071114
39.035076,-75.90448,8.24924389
39.05354,-75.90625,8.255751556
39.07199,-75.90799,8.261601017
39.09046,-75.90976,8.258213134
39.108913,-75.9115,8.257810792
39.127377,-75.91327,8.25664608
39.145836,-75.91504,8.24045395
39.164303,-75.91681,8.21714756
39.18276,-75.91855,8.204611225
39.20122,-75.92032,8.189239337
39.219692,-75.92209,8.151194786
39.238155,-75.92386,8.104842706
39.25662,-75.92563,8.083182491
39.275085,-75.9274,8.081599689
39.293545,-75.92917,8.080110428
39.31202,-75.93094,8.065420841
39.330494,-75.93271,8.040389155
39.348957,-75.93448,7.99129734
39.367428,-75.93625,7.951753567
39.38589,-75.93802,7.907500854
39.404366,-75.93982,7.933874564
39.42283,-75.94159,7.922073087
39.44131,-75.94336,7.85882267
39.459774,-75.94513,7.773959472
39.47825,-75.9469,7.691941693
39.49672,-75.9487,7.718839936
39.515194,-75.95047,7.756262523
39.533672,-75.95227,7.74003643
39.552143,-75.95404,7.684750588
39.570618,-75.95584,7.599450706
39.58908,-75.95761,7.60435707
39.60757,-75.95941,7.761993112
39.626045,-75.96118,8.023112287
39.644524,-75.96298,8.183457233
39.663002,-75.96478,8.237714595
39.681477,-75.96655,8.273741082
39.699963,-75.96835,8.328487496
39.718433,-75.97015,8.371702053
39.736923,-75.971954,8.432784988
39.755405,-75.973755,8.470108246
39.773884,-75.975525,8.485179967
39.792366,-75.977356,8.475576617
39.81084,-75.979126,8.457770947
39.829327,-75.98096,8.423222336
39.84782,-75.98273,8.360184901
39.8663,-75.98456,8.302092631
39.88479,-75.98636,8.314052064
39.90327,-75.98816,8.436187955
39.92175,-75.98996,8.51706066
39.94023,-75.99176,8.456347051
39.958725,-75.99359,8.446699491
39.977215,-75.99539,8.5155344
39.9957,-75.99719,8.411066048
40.01419,-75.99902,8.157294608
40.032677,-76.000824,8.049702205
40.05117,-76.002625,8.277239204
40.06966,-76.004456,8.678351643
40.08815,-76.006256,8.751647883
40.10664,-76.00809,8.400077983
40.125126,-76.00989,8.025589709
40.143623,-76.01172,7.953469566
40.16211,-76.01355,7.984294076
40.18061,-76.01535,7.953457233
40.199104,-76.01718,7.99575611
40.217598,-76.01901,8.159434578
40.2361,-76.02081,8.308889838
40.25459,-76.022644,8.42351757
40.27308,-76.024475,8.440669114
40.291584,-76.026306,8.27736519
40.310078,-76.02814,7.916480533
40.32857,-76.02997,7.547420879
40.34707,-76.0318,7.425401108
40.365574,-76.03363,7.38005455
40.384068,-76.03546,7.336414219
40.40257,-76.03729,7.334981975
40.421074,-76.03912,7.365736661
40.439568,-76.040985,7.444777626
40.45807,-76.042816,7.472821797
40.476566,-76.04465,7.362973683
40.495075,-76.04651,7.37202034
40.513577,-76.04834,7.457953002
40.532078,-76.05017,7.602968276
40.55058,-76.052,7.990514192
40.569088,-76.05386,8.162668488
40.58759,-76.055725,7.678365589
40.6061,-76.057556,7.203517949
40.6246,-76.05939,7.158009354
40.6431,-76.06125,7.223979205
40.66161,-76.06311,7.429563411
40.680115,-76.06494,7.909347583
40.698624,-76.0668,8.365503188
40.717133,-76.068665,8.346150292
40.735638,-76.070526,8.109061741
40.754143,-76.07239,8.336705943
40.772663,-76.07422,8.731456626
40.79117,-76.07608,8.805149514
40.80967,-76.07794,8.924543773
40.828186,-76.0798,9.315200839
40.846695,-76.081665,9.588268348
40.86521,-76.08353,9.376078761
40.88372,-76.08539,9.043476017
40.902225,-76.08728,9.152650368
40.92074,-76.08911,9.423109347
40.939255,-76.091,9.482302007
40.957775,-76.092865,9.265137086
40.976284,-76.09473,8.840780017
40.9948,-76.09662,8.271703761
41.013313,-76.09848,8.141629193
41.031826,-76.10034,8.245422549
41.050346,-76.102234,7.933998653
41.068863,-76.104095,7.530581645
41.087383,-76.10596,7.28627884
41.105892,-76.10785,7.105020017
41.124413,-76.10974,7.20021099
41.14293,-76.1116,7.351758311
41.16144,-76.113495,7.278469186
41.179966,-76.11539,7.259341037
41.19849,-76.11725,7.282984973
41.217007,-76.11914,7.266368966
41.235527,-76.12103,7.350260606
41.25404,-76.122925,7.489663119
41.272568,-76.12482,7.687413005
41.29108,-76.12671,7.964078912
41.30961,-76.1286,8.227791818
41.32813,-76.13049,8.68443325
41.34665,-76.132385,9.333269202
41.365173,-76.13428,9.717765445
41.3837,-76.13617,9.755304531
41.402218,-76.13806,9.94278717
41.420742,-76.13995,10.23779855
41.439266,-76.141846,10.15314929
41.457806,-76.14374,9.691672264
41.47632,-76.14566,9.405629364
41.494843,-76.14755,9.681350372
41.51337,-76.149475,9.710294854
41.531895,-76.15137,9.252869896
41.550423,-76.15326,8.921588399
41.568947,-76.15518,8.586076863
41.587486,-76.157074,8.189722032
41.60601,-76.159,7.945888642
41.624542,-76.16089,7.485722431
41.643063,-76.16281,7.004481444
41.66159,-76.164734,7.145575099
41.680126,-76.166626,7.603629516
41.698647,-76.16855,7.891958865
41.71718,-76.17047,8.095405093
41.735714,-76.17239,8.007326958
41.75425,-76.17432,7.627819236
41.77277,-76.17621,7.669637599
41.791306,-76.17816,8.010139458
41.809834,-76.18005,8.239032332
41.82837,-76.18201,8.411066807
41.8469,-76.1839,8.654816902
41.865437,-76.18585,8.827022617
41.88397,-76.187775,8.894884354
41.902504,-76.1897,8.976656326
41.92104,-76.19162,9.018780453
41.939575,-76.19354,9.039097791
41.958103,-76.195496,9.075501575
41.976635,-76.19742,9.117973588
41.995182,-76.19934,9.130994801
42.013714,-76.201294,9.058773148
42.032257,-76.20325,8.920237553
37.377926,-75.72745,8.90502903
37.39632,-75.729126,8.900196949
37.414715,-75.730774,8.875764932
37.433113,-75.73242,8.855015274
37.45152,-75.7341,8.840181011
37.46991,-75.73575,8.805342004
37.488316,-75.73743,8.816080468
37.506706,-75.739075,8.76777256
37.525116,-75.74075,8.745975353
37.543507,-75.74243,8.676955924
37.56192,-75.74408,8.643368435
37.580326,-75.74576,8.614713684
37.59872,-75.74744,8.642484252
37.61713,-75.749084,8.652789731
37.63553,-75.75076,8.691165566
37.653942,-75.75244,8.689196171
37.67235,-75.75412,8.693116936
37.69076,-75.7558,8.662571247
37.709164,-75.75745,8.633586255
37.72757,-75.759155,8.599275861
37.745987,-75.7608,8.560830108
37.764397,-75.76251,8.527857848
37.78281,-75.76416,8.518428013
37.801216,-75.76587,8.565723759
37.98538,-75.782715,8.462300679
38.0038,-75.784424,8.473548972
38.02222,-75.7861,8.439177861
38.040646,-75.78778,8.39845173
38.05906,-75.78949,8.373026146
38.077488,-75.7912,8.327759942
38.095917,-75.79288,8.306542293
38.114338,-75.794556,8.302981368
38.13276,-75.796265,8.284949529
38.151188,-75.79797,8.281014534
38.169617,-75.79968,8.28590515
38.188046,-75.80139,8.295288119
38.20647,-75.80307,8.274645093
38.224895,-75.80478,8.251749772
38.24333,-75.80649,8.224924389
38.26176,-75.8082,8.212490893
38.28019,-75.809875,8.204903233
38.298626,-75.811584,8.194222924
38.317055,-75.81329,8.195071152
38.33549,-75.815,8.203376119
38.353916,-75.81671,8.222354755
38.372356,-75.81842,8.205670253
38.39079,-75.82016,8.186149154
38.40923,-75.82187,8.181506812
38.427666,-75.82358,8.170123615
38.446102,-75.82529,8.157570962
38.464535,-75.82703,8.156360808
38.482975,-75.828735,8.182753112
38.501415,-75.830444,8.214449662
38.51986,-75.83215,8.246721122
38.5383,-75.83389,8.266523034
38.556744,-75.8356,8.290689132
38.575176,-75.83734,8.285218769
38.593624,-75.83905,8.269412189
38.612064,-75.84076,8.280309939
38.630505,-75.8425,8.295001518
38.64895,-75.84424,8.312497913
38.6674,-75.84595,8.319485333
38.685844,-75.84769,8.329627353
38.704292,-75.84943,8.334272636
38.722736,-75.851135,8.340711331
38.741188,-75.852875,8.342486149
38.759636,-75.854614,8.339161828
38.778084,-75.85632,8.332346976
38.79653,-75.85809,8.319046467
38.814983,-75.8598,8.283079273
38.833435,-75.86154,8.248925224
38.85189,-75.86328,8.235372268
38.87034,-75.86502,8.258544892
38.888794,-75.86676,8.2817881
38.907246,-75.8685,8.287298687
38.925697,-75.87024,8.289584567
38.944157,-75.87198,8.289486092
38.962612,-75.87372,8.294111642
38.981068,-75.87549,8.294693667
38.999523,-75.87723,8.285442471
39.017982,-75.87897,8.273515483
39.03644,-75.88074,8.264177007
39.054893,-75.88248,8.254821171
39.073357,-75.88422,8.265271611
39.091824,-75.88599,8.264642342
39.11028,-75.887726,8.26881157
39.12874,-75.889465,8.268600296
39.147205,-75.891235,8.249355362
39.16566,-75.892975,8.21907673
39.184128,-75.894745,8.200027417
39.20259,-75.896484,8.186069274
39.221054,-75.898254,8.160314967
39.239517,-75.900024,8.121484992
39.25799,-75.901764,8.113072158
39.276455,-75.903534,8.106771023
39.29491,-75.905304,8.102059521
39.31339,-75.90704,8.086537644
39.331852,-75.90881,8.051850429
39.350327,-75.91058,8.000786752
39.36879,-75.91235,7.966252182
39.38726,-75.91412,7.949446532
39.405735,-75.91589,7.966111301
39.424202,-75.91766,7.959858739
39.44268,-75.91943,7.916054
39.461143,-75.9212,7.828835288
39.479626,-75.92297,7.70872467
39.498093,-75.92474,7.671009221
39.516563,-75.92651,7.721034457
39.535034,-75.928314,7.81905918
39.553516,-75.930084,7.875528043
39.57199,-75.931854,7.789499089
39.59047,-75.933655,7.690473209
39.60894,-75.935425,7.709933402
39.627422,-75.937195,7.907076218
39.645897,-75.938995,8.10327423
39.66438,-75.940765,8.218396137
39.682858,-75.942566,8.273733018
39.70134,-75.944336,8.325400349
39.719814,-75.94614,8.362585857
39.738297,-75.94791,8.402317187
39.75677,-75.94971,8.420071911
39.77526,-75.95151,8.432358075
39.79374,-75.95328,8.455263263
39.812233,-75.95508,8.520077034
39.830708,-75.95688,8.560232146
39.849194,-75.95868,8.523325839
39.867676,-75.96045,8.452345837
39.886166,-75.96225,8.393617752
39.904644,-75.96405,8.443807491
39.923134,-75.96585,8.530552615
39.94162,-75.96765,8.506357297
39.960102,-75.96945,8.513634449
39.978592,-75.97125,8.631891697
39.99708,-75.97305,8.561318116
40.015575,-75.97485,8.215155206
40.034065,-75.976685,8.002410443
40.052555,-75.978485,8.200484214
40.07104,-75.980286,8.613437974
40.089535,-75.982086,8.806083219
40.108025,-75.98389,8.547694293
40.126522,-75.98572,8.098370143
40.14501,-75.98752,8.022391564
40.163506,-75.98935,8.181113862
40.182003,-75.99115,8.174359347
40.200493,-75.99298,8.16441143
40.218987,-75.99478,8.300410216
40.237484,-75.99661,8.419111073
40.255978,-75.99841,8.490491329
40.274475,-76.000244,8.402439094
40.292973,-76.002075,8.124751157
40.31147,-76.003876,7.769892418
40.329964,-76.00571,7.418744687
40.34846,-76.00754,7.22820488
40.366966,-76.00934,7.171655187
40.38546,-76.01117,7.315436874
40.403957,-76.013,7.517106007
40.422455,-76.01483,7.539036411
40.44096,-76.01666,7.47408821
40.45947,-76.01849,7.370184236
40.477966,-76.020325,7.215651279
40.49647,-76.022156,7.217095951
40.514977,-76.02399,7.265397788
40.533474,-76.02582,7.294706569
40.551975,-76.02768,7.594627163
40.570484,-76.02951,7.950100656
40.58899,-76.03134,7.789432965
40.60749,-76.03317,7.326105514
40.62599,-76.035034,7.056778992
40.6445,-76.036865,7.072840581
40.663013,-76.0387,7.36178421
40.68151,-76.04056,7.815659438
40.700024,-76.04239,8.268872666
40.718533,-76.04425,8.378510075
40.737045,-76.04608,8.155009866
40.755554,-76.04794,8.149905225
40.77406,-76.049805,8.475430802
40.792572,-76.051636,8.605932946
40.811077,-76.0535,8.602201825
40.82959,-76.05536,8.924539788
40.848103,-76.05719,9.363267304
40.866615,-76.05905,9.457651886
40.88513,-76.06091,9.317226586
40.90364,-76.062775,9.305952584
40.922153,-76.06464,9.5164386
40.94067,-76.0665,9.656021934
40.95918,-76.06836,9.452284457
40.977688,-76.07022,8.950076085
40.996212,-76.07208,8.212662796
41.01472,-76.073944,8.026855741
41.033237,-76.075806,8.256585174
41.051754,-76.07767,8.045551856
41.07028,-76.07953,7.764691864
41.08879,-76.08142,7.694006337
41.107304,-76.08328,7.549521478
41.125824,-76.085144,7.633618701
41.144337,-76.087036,7.774932358
41.162865,-76.0889,7.494205848
41.181377,-76.09076,7.23788536
41.1999,-76.09265,7.192035045
41.218414,-76.09451,7.1146727
41.236935,-76.096405,7.170278821
41.255463,-76.09827,7.398467099
41.273983,-76.10016,7.640683819
41.292507,-76.10205,7.885623103
41.311028,-76.10394,8.055220287
41.32955,-76.105804,8.321651488
41.34807,-76.1077,8.894774306
41.36659,-76.10959,9.471802994
41.385113,-76.11148,9.545046201
41.403645,-76.11334,9.534006242
41.422165,-76.115234,9.991819691
41.44069,-76.11713,10.33737487
41.459213,-76.11902,10.0952941
41.47774,-76.12091,9.69187832
41.49627,-76.1228,9.459808743
41.514793,-76.124725,8.96053753
41.53332,-76.12662,8.426370389
41.55184,-76.12851,8.367224689
41.570374,-76.1304,8.34714035
41.588898,-76.132324,7.966830696
41.607437,-76.13422,7.520034817
41.62596,-76.13611,7.235342763
41.644485,-76.138,7.085964917
41.66302,-76.13992,7.219217422
41.68155,-76.141846,7.502097184
41.700085,-76.14374,7.745688183
41.718616,-76.14563,8.039713115
41.737137,-76.14755,8.186118701
41.755676,-76.149475,7.825137561
41.7742,-76.15137,7.543607791
41.79274,-76.15329,7.81481472
41.81127,-76.15521,8.182274495
41.829807,-76.157104,8.365235845
41.848335,-76.15906,8.494148831
41.866867,-76.16095,8.554982734
41.885403,-76.16287,8.71605343
41.90393,-76.164795,8.969167046
41.922466,-76.16672,9.084997249
41.94101,-76.16864,9.121073448
41.959538,-76.17056,9.151041192
41.97808,-76.172485,9.172373824
41.996613,-76.17441,9.159101302
42.01515,-76.17633,9.065904865
42.03369,-76.17828,8.915583922
37.39764,-75.70596,8.930235371
37.41603,-75.70761,8.888932908
37.434433,-75.70926,8.84398243
37.45283,-75.71091,8.826389838
37.471237,-75.712585,8.792005256
37.489628,-75.71423,8.815001803
37.508034,-75.71588,8.788530187
37.526424,-75.71753,8.768330677
37.544838,-75.71921,8.700377486
37.56324,-75.72089,8.677938012
37.581642,-75.722534,8.626758311
37.600044,-75.72418,8.643531895
37.61845,-75.72586,8.652734422
37.636856,-75.72754,8.692626461
37.655262,-75.72919,8.704765008
37.673668,-75.730865,8.719750588
37.692078,-75.732544,8.710739413
37.710484,-75.73419,8.690301305
37.728897,-75.73587,8.647876347
37.74731,-75.73755,8.602749127
37.765713,-75.7392,8.554108132
37.784134,-75.740875,8.537200307
37.802536,-75.74255,8.581999469
37.98671,-75.75934,8.463718693
38.00513,-75.76102,8.453142646
38.02355,-75.762695,8.442522484
38.041973,-75.764404,8.430872514
38.0604,-75.76608,8.403825231
38.07882,-75.76776,8.353092839
38.097244,-75.76947,8.323642418
38.11567,-75.77115,8.316437652
38.134098,-75.77283,8.297355039
38.152523,-75.774536,8.282726548
38.17095,-75.776245,8.284222355
38.18938,-75.77792,8.29694046
38.20781,-75.77963,8.290743587
38.22624,-75.78131,8.275799939
38.244663,-75.78302,8.274165149
38.2631,-75.78473,8.26050167
38.28153,-75.78641,8.236637542
38.29996,-75.78812,8.22207451
38.31839,-75.789825,8.228707309
38.336823,-75.791504,8.224148641
38.35526,-75.79321,8.253596501
38.373695,-75.79492,8.261813999
38.392136,-75.79663,8.261733075
38.410564,-75.79834,8.270404334
38.428997,-75.80005,8.252555404
38.447445,-75.80176,8.218301267
38.465874,-75.80347,8.194982829
38.484314,-75.805176,8.187316807
38.50276,-75.806885,8.203184578
38.521194,-75.80859,8.241027152
38.539635,-75.8103,8.264312291
38.558086,-75.81201,8.27906639
38.576527,-75.81372,8.264537132
38.594963,-75.81546,8.253170822
38.61341,-75.81717,8.262589082
38.63185,-75.81891,8.269685413
38.6503,-75.82062,8.286949757
38.66875,-75.82233,8.303357335
38.687187,-75.824036,8.328608455
38.705643,-75.825775,8.338126044
38.724083,-75.827515,8.346398566
38.742535,-75.82922,8.353441959
38.760983,-75.83093,8.355554986
38.77943,-75.83267,8.354954652
38.79789,-75.83441,8.351420291
38.81633,-75.83612,8.329289997
38.83479,-75.83786,8.294082992
38.85324,-75.8396,8.258109916
38.871696,-75.84131,8.259460383
38.890137,-75.84305,8.277279808
38.908596,-75.84479,8.287662132
38.92705,-75.84653,8.293371661
38.945507,-75.84827,8.291522086
38.963963,-75.850006,8.303255825
38.98242,-75.851746,8.308533982
39.000877,-75.853455,8.303980817
39.019337,-75.855225,8.299823638
39.037804,-75.856964,8.288638813
39.056255,-75.8587,8.259642911
39.074715,-75.86044,8.263127751
39.093174,-75.86218,8.264319312
39.111633,-75.86392,8.269362193
39.1301,-75.86566,8.269972298
39.14856,-75.86743,8.257536335
39.167027,-75.86917,8.229757324
39.185486,-75.87091,8.208507229
39.203953,-75.87268,8.188744023
39.222416,-75.87442,8.173293678
39.24088,-75.87616,8.145305859
39.259342,-75.87793,8.122235409
39.277813,-75.87967,8.124379743
39.296276,-75.88144,8.124531914
39.314747,-75.88318,8.108510834
39.33321,-75.88495,8.076828893
39.35168,-75.88672,8.03184929
39.370155,-75.88846,7.99712574
39.388626,-75.89023,7.987525235
39.40709,-75.892,7.997973968
39.425568,-75.89374,7.980127694
39.44404,-75.89551,7.92065071
39.46251,-75.89728,7.842291003
39.480984,-75.89905,7.759493871
39.49946,-75.90082,7.713749715
39.517933,-75.90259,7.703502106
39.53641,-75.90436,7.789963475
39.554882,-75.90613,7.914057851
39.573357,-75.9079,7.917033337
39.59184,-75.90967,7.857125645
39.61031,-75.91144,7.7925
39.62879,-75.91321,7.868206683
39.647263,-75.91498,8.067553222
39.665752,-75.91675,8.246851093
39.68423,-75.91855,8.294224347
39.702705,-75.92032,8.276394771
39.72119,-75.92212,8.275536866
39.73967,-75.92389,8.328032123
39.758156,-75.92566,8.348490058
39.776634,-75.92746,8.34353218
39.795113,-75.92923,8.355802596
39.813602,-75.93103,8.453905871
39.832085,-75.9328,8.561010644
39.850567,-75.9346,8.596098019
39.869057,-75.93637,8.572583295
39.887535,-75.93817,8.502442319
39.906017,-75.93994,8.496939416
39.92451,-75.94174,8.575012713
39.943,-75.94354,8.608477155
39.961487,-75.94534,8.61874241
39.979977,-75.94714,8.705296467
39.99846,-75.94891,8.687196797
40.016956,-75.950714,8.421665054
40.03544,-75.952515,8.179696418
40.053936,-75.954315,8.253765843
40.07242,-75.956116,8.507402664
40.09092,-75.95792,8.734180423
40.109406,-75.95972,8.671223342
40.127903,-75.96155,8.255770625
40.146397,-75.96332,8.140740172
40.16489,-75.96515,8.40744583
40.18338,-75.96695,8.487512807
40.20187,-75.96875,8.387031724
40.220367,-75.97058,8.317800357
40.238873,-75.97238,8.343060963
40.257362,-75.97418,8.47423725
40.275864,-75.97601,8.343842972
40.294353,-75.97781,7.870060242
40.312855,-75.979614,7.455889686
40.331352,-75.981445,7.211062443
40.349846,-75.98328,7.074922302
40.368355,-75.98508,7.00800907
40.386845,-75.98688,7.17362999
40.405354,-75.98871,7.410803449
40.423855,-75.99054,7.446796733
40.442356,-75.99237,7.347389857
40.460857,-75.99417,7.206268594
40.479355,-75.996,7.06784874
40.497856,-75.99783,7.062381793
40.516357,-75.999664,7.080364488
40.534863,-76.001495,7.083705601
40.55337,-76.003296,7.239126252
40.57188,-76.00513,7.655892152
40.59038,-76.00696,8.066821304
40.608883,-76.00879,8.117636517
40.627388,-76.01065,7.765947936
40.6459,-76.01248,7.366939132
40.664406,-76.01431,7.246241367
40.682907,-76.01614,7.425227212
40.701424,-76.017975,7.895709149
40.71993,-76.01984,8.268250797
40.738445,-76.02167,8.335545594
40.75695,-76.0235,8.326870636
40.77546,-76.02533,8.471818553
40.79397,-76.02719,8.57340458
40.812485,-76.02905,8.47729252
40.83099,-76.03088,8.485532787
40.8495,-76.032715,8.848489014
40.868015,-76.03458,9.323912037
40.886528,-76.03644,9.569883975
40.90504,-76.03827,9.563813942
40.92355,-76.04013,9.595968143
40.94207,-76.04199,9.616149723
40.960583,-76.04382,9.448602952
40.9791,-76.045685,9.046288991
40.99761,-76.04755,8.284627068
41.016125,-76.04941,7.950240209
41.03464,-76.05127,8.224628112
41.053158,-76.0531,8.232040168
41.071674,-76.05499,7.943253358
41.090195,-76.05682,7.817373824
41.108715,-76.058716,7.759522996
41.127228,-76.06055,7.818685963
41.145752,-76.06244,7.878405719
41.16427,-76.0643,7.544730666
41.182785,-76.06616,7.148123197
41.201305,-76.06802,7.070707916
41.21983,-76.069885,7.194605248
41.23835,-76.07178,7.372275918
41.25687,-76.07364,7.579811494
41.2754,-76.0755,7.749630294
41.293915,-76.07739,7.885593883
41.31244,-76.079285,7.974555157
41.33096,-76.08115,8.132206189
41.349495,-76.08301,8.429655055
41.368015,-76.0849,8.78255806
41.38653,-76.08679,8.919476036
41.405056,-76.08865,8.860739223
41.423576,-76.090546,9.26764202
41.442097,-76.09244,10.03467422
41.460632,-76.0943,10.38194188
41.47916,-76.09619,10.27462242
41.497684,-76.09808,9.951126954
41.51621,-76.099976,9.268679417
41.534744,-76.10187,8.432581019
41.553272,-76.10376,8.020698049
41.571793,-76.10565,7.978422226
41.590324,-76.107544,7.625240494
41.608845,-76.109436,7.188461312
41.627388,-76.11133,7.255390578
41.645905,-76.11322,7.485946607
41.66444,-76.11511,7.545037853
41.682972,-76.117004,7.594810261
41.7015,-76.11893,7.692511669
41.720036,-76.12082,7.931876138
41.738564,-76.12271,8.219804854
41.75709,-76.12463,8.043143879
41.775623,-76.126526,7.621056277
41.79415,-76.12842,7.659967175
41.8127,-76.13034,7.952069672
41.831226,-76.13226,8.106900615
41.849766,-76.134155,8.171395814
41.868294,-76.13608,8.201791041
41.886826,-76.13797,8.440979527
41.905365,-76.13989,8.794289902
41.923897,-76.141815,9.017279903
41.942436,-76.14374,9.123747913
41.96097,-76.14563,9.15432083
41.979504,-76.14755,9.180616746
41.99804,-76.149475,9.160074473
42.016575,-76.1514,9.055885986
42.03512,-76.15332,8.893102421
37.43575,-75.6861,8.836141469
37.454144,-75.687744,8.811617524
37.472538,-75.68939,8.811344205
37.490948,-75.69104,8.833373368
37.50934,-75.69269,8.786890748
37.527744,-75.694336,8.758109252
37.546143,-75.695984,8.699400425
37.56455,-75.69766,8.692764306
37.582954,-75.69931,8.643029751
37.601353,-75.70096,8.659754003
37.619766,-75.70264,8.661007134
37.638176,-75.704285,8.684763775
37.656578,-75.70593,8.69956749
37.674984,-75.70758,8.717899875
37.693398,-75.70926,8.726088817
37.7118,-75.71094,8.723640141
37.730217,-75.712585,8.678487401
37.74862,-75.71423,8.625215354
37.767036,-75.71591,8.576086825
37.785446,-75.71759,8.546801571
37.803864,-75.71924,8.553175186
37.822273,-75.72092,8.53450592
37.914356,-75.72928,8.489087261
37.969612,-75.73428,8.531946816
37.988037,-75.73596,8.445532692
38.00645,-75.73764,8.424619479
38.02488,-75.73932,8.417992562
38.043297,-75.741,8.431865134
38.06172,-75.742676,8.412326958
38.080143,-75.744385,8.370601662
38.09857,-75.74603,8.346196114
38.116997,-75.74774,8.339656003
38.135418,-75.74942,8.330798137
38.153854,-75.7511,8.314469964
38.172276,-75.75281,8.306117467
38.190704,-75.754486,8.311799863
38.209137,-75.756165,8.298167691
38.227562,-75.75787,8.278504288
38.245995,-75.75955,8.288841549
38.264423,-75.76123,8.285624051
38.282864,-75.76294,8.254501082
38.301292,-75.76462,8.231781364
38.31972,-75.76633,8.241253036
38.338158,-75.768005,8.23222374
38.356594,-75.769714,8.257088646
38.37503,-75.77142,8.270218864
38.393463,-75.7731,8.281723873
38.4119,-75.77481,8.303461881
38.43034,-75.77649,8.298891071
38.448776,-75.7782,8.282698182
38.467216,-75.77991,8.273348133
38.48565,-75.78162,8.247640976
38.504093,-75.783325,8.217453799
38.52253,-75.785034,8.230061001
38.54098,-75.78674,8.248730077
38.559414,-75.78845,8.26374298
38.577858,-75.79016,8.266514781
