timestamp,offshore.pot.node1,offshore.pot.node2,offshore.pot.node3,offshore.pot.node4
b'2015-12-03 20:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-03 21:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-03 22:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-03 23:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 00:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 01:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 02:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 03:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 04:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 05:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 09:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 10:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 11:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 12:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 14:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-04 15:00:00+00:00',0,0,0.7739079878338608,0.7739079878338608
b'2015-12-04 16:00:00+00:00',0,0,0.7639928139202161,0.7639928139202161
b'2015-12-04 17:00:00+00:00',0,0,0.6004173383544051,0.6004173383544051
b'2015-12-04 18:00:00+00:00',0,0,0.40786355902694665,0.40786355902694665
b'2015-12-04 19:00:00+00:00',0,0,0.24858316828571847,0.24858316828571847
b'2015-12-04 20:00:00+00:00',0,0,0.16113549090606877,0.16113549090606877
b'2015-12-04 21:00:00+00:00',0,0,0.18807569738214325,0.18807569738214325
b'2015-12-04 22:00:00+00:00',0,0,0.14902155838183245,0.14902155838183245
b'2015-12-04 23:00:00+00:00',0,0,0.13676255067806256,0.13676255067806256
b'2015-12-05 00:00:00+00:00',0,0,0.18445528325058352,0.18445528325058352
b'2015-12-05 01:00:00+00:00',0,0,0.30801203607097877,0.30801203607097877
b'2015-12-05 02:00:00+00:00',0,0,0.40362952744801994,0.40362952744801994
b'2015-12-05 03:00:00+00:00',0,0,0.42215064206262376,0.42215064206262376
b'2015-12-05 04:00:00+00:00',0,0,0.5661262630521812,0.5661262630521812
b'2015-12-05 05:00:00+00:00',0,0,0.6964566135628308,0.6964566135628308
b'2015-12-05 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-05 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-05 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-05 09:00:00+00:00',0,0,0.6685143225372381,0.6685143225372381
b'2015-12-05 10:00:00+00:00',0,0,0.497593236608442,0.497593236608442
b'2015-12-05 11:00:00+00:00',0,0,0.41497370738338984,0.41497370738338984
b'2015-12-05 12:00:00+00:00',0,0,0.3679417248450047,0.3679417248450047
b'2015-12-05 13:00:00+00:00',0,0,0.326497383789432,0.326497383789432
b'2015-12-05 14:00:00+00:00',0,0,0.33787710933495874,0.33787710933495874
b'2015-12-05 15:00:00+00:00',0,0,0.3573241801015961,0.3573241801015961
b'2015-12-05 16:00:00+00:00',0,0,0.38009082882907885,0.38009082882907885
b'2015-12-05 17:00:00+00:00',0,0,0.33405982441024545,0.33405982441024545
b'2015-12-05 18:00:00+00:00',0,0,0.28314235846573704,0.28314235846573704
b'2015-12-05 19:00:00+00:00',0,0,0.2421908240401953,0.2421908240401953
b'2015-12-05 20:00:00+00:00',0,0,0.1729841328697485,0.1729841328697485
b'2015-12-05 21:00:00+00:00',0,0,0.14981045371306684,0.14981045371306684
b'2015-12-05 22:00:00+00:00',0,0,0.08519612694103143,0.08519612694103143
b'2015-12-05 23:00:00+00:00',0,0,0.05340684325905261,0.05340684325905261
b'2015-12-06 00:00:00+00:00',0,0,0.04276746829937209,0.04276746829937209
b'2015-12-06 01:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 02:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 03:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 04:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 05:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 06:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 07:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 08:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 10:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 11:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 12:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 13:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 14:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 15:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 16:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 17:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 18:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 19:00:00+00:00',0,0,0.037552112336915265,0.037552112336915265
b'2015-12-06 20:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 21:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 22:00:00+00:00',0,0,0.0,0.0
b'2015-12-06 23:00:00+00:00',0,0,0.0,0.0
b'2015-12-07 00:00:00+00:00',0,0,0.0,0.0
b'2015-12-07 01:00:00+00:00',0,0,0.0,0.0
b'2015-12-07 02:00:00+00:00',0,0,0.0,0.0
b'2015-12-07 03:00:00+00:00',0,0,0.0,0.0
b'2015-12-07 04:00:00+00:00',0,0,0.0398201074372147,0.0398201074372147
b'2015-12-07 05:00:00+00:00',0,0,0.04571052426400565,0.04571052426400565
b'2015-12-07 06:00:00+00:00',0,0,0.05023300433572019,0.05023300433572019
b'2015-12-07 07:00:00+00:00',0,0,0.08054846273279015,0.08054846273279015
b'2015-12-07 08:00:00+00:00',0,0,0.1078364851020211,0.1078364851020211
b'2015-12-07 09:00:00+00:00',0,0,0.143574091744717,0.143574091744717
b'2015-12-07 10:00:00+00:00',0,0,0.13016739729724922,0.13016739729724922
b'2015-12-07 11:00:00+00:00',0,0,0.16196445803097756,0.16196445803097756
b'2015-12-07 12:00:00+00:00',0,0,0.12518743491966752,0.12518743491966752
b'2015-12-07 13:00:00+00:00',0,0,0.13976318773412608,0.13976318773412608
b'2015-12-07 14:00:00+00:00',0,0,0.1586646182488124,0.1586646182488124
b'2015-12-07 15:00:00+00:00',0,0,0.16530704105972868,0.16530704105972868
b'2015-12-07 16:00:00+00:00',0,0,0.2317506331972528,0.2317506331972528
b'2015-12-07 17:00:00+00:00',0,0,0.3290075115180566,0.3290075115180566
b'2015-12-07 18:00:00+00:00',0,0,0.36261158085000766,0.36261158085000766
b'2015-12-07 19:00:00+00:00',0,0,0.3841886163095126,0.3841886163095126
b'2015-12-07 20:00:00+00:00',0,0,0.326497383789432,0.326497383789432
b'2015-12-07 21:00:00+00:00',0,0,0.2705855601944844,0.2705855601944844
b'2015-12-07 22:00:00+00:00',0,0,0.23903071653174046,0.23903071653174046
b'2015-12-07 23:00:00+00:00',0,0,0.24751109894585227,0.24751109894585227
b'2015-12-08 00:00:00+00:00',0,0,0.26609959531955935,0.26609959531955935
b'2015-12-08 01:00:00+00:00',0,0,0.38555988837548044,0.38555988837548044
b'2015-12-08 02:00:00+00:00',0,0,0.3841886163095126,0.3841886163095126
b'2015-12-08 03:00:00+00:00',0,0,0.06965419331653915,0.06965419331653915
b'2015-12-08 04:00:00+00:00',0,0,0.05275070385109312,0.05275070385109312
b'2015-12-08 05:00:00+00:00',0,0,0.0873312132537297,0.0873312132537297
b'2015-12-08 06:00:00+00:00',0,0,0.054411088267828936,0.054411088267828936
b'2015-12-08 07:00:00+00:00',0,0,0.06211400946299185,0.06211400946299185
b'2015-12-08 08:00:00+00:00',0,0,0.055787481953626795,0.055787481953626795
b'2015-12-08 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-08 10:00:00+00:00',0,0,0.03803542402792543,0.03803542402792543
b'2015-12-08 11:00:00+00:00',0,0,0.04394699119201603,0.04394699119201603
b'2015-12-08 12:00:00+00:00',0,0,0.06619614237627548,0.06619614237627548
b'2015-12-08 13:00:00+00:00',0,0,0.06331059908140489,0.06331059908140489
b'2015-12-08 14:00:00+00:00',0,0,0.20585637696824124,0.20585637696824124
b'2015-12-08 15:00:00+00:00',0,0,0.3733146120865884,0.3733146120865884
b'2015-12-08 16:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 17:00:00+00:00',0,0,0.6286195770347315,0.6286195770347315
b'2015-12-08 18:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 19:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 20:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 21:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 22:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-08 23:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 00:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 01:00:00+00:00',0,0,0.0,0.0
b'2015-12-09 02:00:00+00:00',0,0,0.0,0.0
b'2015-12-09 03:00:00+00:00',0,0,0.0,0.0
b'2015-12-09 04:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 05:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 09:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 10:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 11:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 12:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 14:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-09 15:00:00+00:00',0,0,0.6161969468453727,0.6161969468453727
b'2015-12-09 16:00:00+00:00',0,0,0.43523742601867704,0.43523742601867704
b'2015-12-09 17:00:00+00:00',0,0,0.3404353232159928,0.3404353232159928
b'2015-12-09 18:00:00+00:00',0,0,0.3092256924151609,0.3092256924151609
b'2015-12-09 19:00:00+00:00',0,0,0.2972093443543619,0.2972093443543619
b'2015-12-09 20:00:00+00:00',0,0,0.3128826901651772,0.3128826901651772
b'2015-12-09 21:00:00+00:00',0,0,0.2785388496627007,0.2785388496627007
b'2015-12-09 22:00:00+00:00',0,0,0.2369373354573288,0.2369373354573288
b'2015-12-09 23:00:00+00:00',0,0,0.11897697075812781,0.11897697075812781
b'2015-12-10 00:00:00+00:00',0,0,0.0785522919714961,0.0785522919714961
b'2015-12-10 01:00:00+00:00',0,0,0.040209101554012076,0.040209101554012076
b'2015-12-10 02:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 03:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 04:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 05:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 06:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 07:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 08:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 10:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 11:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 12:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 13:00:00+00:00',0,0,0.0,0.0
b'2015-12-10 14:00:00+00:00',0,0,0.043705743707664,0.043705743707664
b'2015-12-10 15:00:00+00:00',0,0,0.10225114092180072,0.10225114092180072
b'2015-12-10 16:00:00+00:00',0,0,0.12309323712294967,0.12309323712294967
b'2015-12-10 17:00:00+00:00',0,0,0.18807569738214325,0.18807569738214325
b'2015-12-10 18:00:00+00:00',0,0,0.23589465209949037,0.23589465209949037
b'2015-12-10 19:00:00+00:00',0,0,0.3177960875059615,0.3177960875059615
b'2015-12-10 20:00:00+00:00',0,0,0.326497383789432,0.326497383789432
b'2015-12-10 21:00:00+00:00',0,0,0.35077503685659317,0.35077503685659317
b'2015-12-10 22:00:00+00:00',0,0,0.2751142683159954,0.2751142683159954
b'2015-12-10 23:00:00+00:00',0,0,0.3252463271044869,0.3252463271044869
b'2015-12-11 00:00:00+00:00',0,0,0.15139625873427062,0.15139625873427062
b'2015-12-11 01:00:00+00:00',0,0,0.14127953497962756,0.14127953497962756
b'2015-12-11 02:00:00+00:00',0,0,0.13900902129074275,0.13900902129074275
b'2015-12-11 03:00:00+00:00',0,0,0.18087761236560973,0.18087761236560973
b'2015-12-11 04:00:00+00:00',0,0,0.2317506331972528,0.2317506331972528
b'2015-12-11 05:00:00+00:00',0,0,0.2995912423432287,0.2995912423432287
b'2015-12-11 06:00:00+00:00',0,0,0.4757961040018841,0.4757961040018841
b'2015-12-11 07:00:00+00:00',0,0,0.2901277652576402,0.2901277652576402
b'2015-12-11 08:00:00+00:00',0,0,0.1791048056405927,0.1791048056405927
b'2015-12-11 09:00:00+00:00',0,0,0.2808352611583956,0.2808352611583956
b'2015-12-11 10:00:00+00:00',0,0,0.38145408653631185,0.38145408653631185
b'2015-12-11 11:00:00+00:00',0,0,0.3417184373358773,0.3417184373358773
b'2015-12-11 12:00:00+00:00',0,0,0.4022235264942011,0.4022235264942011
b'2015-12-11 13:00:00+00:00',0,0,0.4742592018553957,0.4742592018553957
b'2015-12-11 14:00:00+00:00',0,0,0.49444730308685153,0.49444730308685153
b'2015-12-11 15:00:00+00:00',0,0,0.45752959413619093,0.45752959413619093
b'2015-12-11 16:00:00+00:00',0,0,0.5493814433378129,0.5493814433378129
b'2015-12-11 17:00:00+00:00',0,0,0.567815438014632,0.567815438014632
b'2015-12-11 18:00:00+00:00',0,0,0.6161969468453727,0.6161969468453727
b'2015-12-11 19:00:00+00:00',0,0,0.6852075679239796,0.6852075679239796
b'2015-12-11 20:00:00+00:00',0,0,0.648405326884832,0.648405326884832
b'2015-12-11 21:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-11 22:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-11 23:00:00+00:00',0,0,0.5986774057866335,0.5986774057866335
b'2015-12-12 00:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 01:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 02:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 03:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 04:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 05:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 09:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 10:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 11:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 12:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 14:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 15:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 16:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 17:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 18:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 19:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 20:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-12 21:00:00+00:00',0,0,0.7269242443122123,0.7269242443122123
b'2015-12-12 22:00:00+00:00',0,0,0.5780065883004812,0.5780065883004812
b'2015-12-12 23:00:00+00:00',0,0,0.510283828811269,0.510283828811269
b'2015-12-13 00:00:00+00:00',0,0,0.4264888603051037,0.4264888603051037
b'2015-12-13 01:00:00+00:00',0,0,0.3841886163095126,0.3841886163095126
b'2015-12-13 02:00:00+00:00',0,0,0.3494732225663273,0.3494732225663273
b'2015-12-13 03:00:00+00:00',0,0,0.3007861985170296,0.3007861985170296
b'2015-12-13 04:00:00+00:00',0,0,0.3007861985170296,0.3007861985170296
b'2015-12-13 05:00:00+00:00',0,0,0.37062282555997306,0.37062282555997306
b'2015-12-13 06:00:00+00:00',0,0,0.3652713099416831,0.3652713099416831
b'2015-12-13 07:00:00+00:00',0,0,0.3468776083445306,0.3468776083445306
b'2015-12-13 08:00:00+00:00',0,0,0.3366020095738093,0.3366020095738093
b'2015-12-13 09:00:00+00:00',0,0,0.41354633480627795,0.41354633480627795
b'2015-12-13 10:00:00+00:00',0,0,0.49444730308685153,0.49444730308685153
b'2015-12-13 11:00:00+00:00',0,0,0.48197042711695426,0.48197042711695426
b'2015-12-13 12:00:00+00:00',0,0,0.4264888603051037,0.4264888603051037
b'2015-12-13 13:00:00+00:00',0,0,0.3612857234835374,0.3612857234835374
b'2015-12-13 14:00:00+00:00',0,0,0.3019838261437421,0.3019838261437421
b'2015-12-13 15:00:00+00:00',0,0,0.19358646216683142,0.19358646216683142
b'2015-12-13 16:00:00+00:00',0,0,0.18807569738214325,0.18807569738214325
b'2015-12-13 17:00:00+00:00',0,0,0.3007861985170296,0.3007861985170296
b'2015-12-13 18:00:00+00:00',0,0,0.45452257616600394,0.45452257616600394
b'2015-12-13 19:00:00+00:00',0,0,0.438174986213161,0.438174986213161
b'2015-12-13 20:00:00+00:00',0,0,0.43231055163583954,0.43231055163583954
b'2015-12-13 21:00:00+00:00',0,0,0.37873024257475724,0.37873024257475724
b'2015-12-13 22:00:00+00:00',0,0,0.26721707935892325,0.26721707935892325
b'2015-12-13 23:00:00+00:00',0,0,0.20013723885644652,0.20013723885644652
b'2015-12-14 00:00:00+00:00',0,0,0.22561474843124515,0.22561474843124515
b'2015-12-14 01:00:00+00:00',0,0,0.197313734414856,0.197313734414856
b'2015-12-14 02:00:00+00:00',0,0,0.28895685216004396,0.28895685216004396
b'2015-12-14 03:00:00+00:00',0,0,0.28429991429877516,0.28429991429877516
b'2015-12-14 04:00:00+00:00',0,0,0.2266307172599673,0.2266307172599673
b'2015-12-14 05:00:00+00:00',0,0,0.10043744568080311,0.10043744568080311
b'2015-12-14 06:00:00+00:00',0,0,0.04903826944791268,0.04903826944791268
b'2015-12-14 07:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 08:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 10:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 11:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 12:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 13:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 14:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 15:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 16:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 17:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 18:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 19:00:00+00:00',0,0,0.03787164867801044,0.03787164867801044
b'2015-12-14 20:00:00+00:00',0,0,0.0,0.0
b'2015-12-14 21:00:00+00:00',0,0,0.05475117950991091,0.05475117950991091
b'2015-12-14 22:00:00+00:00',0,0,0.08054846273279015,0.08054846273279015
b'2015-12-14 23:00:00+00:00',0,0,0.14745178207809848,0.14745178207809848
b'2015-12-15 00:00:00+00:00',0,0,0.16196445803097756,0.16196445803097756
b'2015-12-15 01:00:00+00:00',0,0,0.11103295494293906,0.11103295494293906
b'2015-12-15 02:00:00+00:00',0,0,0.143574091744717,0.143574091744717
b'2015-12-15 03:00:00+00:00',0,0,0.13234173868131588,0.13234173868131588
b'2015-12-15 04:00:00+00:00',0,0,0.1529927495671207,0.1529927495671207
b'2015-12-15 05:00:00+00:00',0,0,0.2421908240401953,0.2421908240401953
b'2015-12-15 06:00:00+00:00',0,0,0.3952335935187809,0.3952335935187809
b'2015-12-15 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 09:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 10:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 11:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 12:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 14:00:00+00:00',0,0,0.0,0.0
b'2015-12-15 15:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 16:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 17:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 18:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 19:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 20:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 21:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 22:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-15 23:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 00:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 01:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 02:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 03:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 04:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 05:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 07:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 09:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 10:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 11:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 12:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 14:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 15:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 16:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 17:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 18:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 19:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-16 20:00:00+00:00',0,0,0.7327130614857019,0.7327130614857019
b'2015-12-16 21:00:00+00:00',0,0,0.5882939108911476,0.5882939108911476
b'2015-12-16 22:00:00+00:00',0,0,0.472724971161819,0.472724971161819
b'2015-12-16 23:00:00+00:00',0,0,0.3639401096693893,0.3639401096693893
b'2015-12-17 00:00:00+00:00',0,0,0.2983989576223394,0.2983989576223394
b'2015-12-17 01:00:00+00:00',0,0,0.21758317010628578,0.21758317010628578
b'2015-12-17 02:00:00+00:00',0,0,0.1644673881231734,0.1644673881231734
b'2015-12-17 03:00:00+00:00',0,0,0.09061398631012565,0.09061398631012565
b'2015-12-17 04:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 05:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 06:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 07:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 08:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 10:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 11:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 12:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 13:00:00+00:00',0,0,0.0,0.0
b'2015-12-17 14:00:00+00:00',0,0,0.039256652158855904,0.039256652158855904
b'2015-12-17 15:00:00+00:00',0,0,0.06132964031527456,0.06132964031527456
b'2015-12-17 16:00:00+00:00',0,0,0.11495687669812438,0.11495687669812438
b'2015-12-17 17:00:00+00:00',0,0,0.14745178207809848,0.14745178207809848
b'2015-12-17 18:00:00+00:00',0,0,0.2276493575416012,0.2276493575416012
b'2015-12-17 19:00:00+00:00',0,0,0.3639401096693893,0.3639401096693893
b'2015-12-17 20:00:00+00:00',0,0,0.5560473137886205,0.5560473137886205
b'2015-12-17 21:00:00+00:00',0,0,0.7078018315064996,0.7078018315064996
b'2015-12-17 22:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-17 23:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 00:00:00+00:00',0,0,0.5510439037711474,0.5510439037711474
b'2015-12-18 01:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 02:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 03:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 04:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 05:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 06:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 07:00:00+00:00',0,0,0.0,0.0
b'2015-12-18 08:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 09:00:00+00:00',0,0,0.0,0.0
b'2015-12-18 10:00:00+00:00',0,0,0.0,0.0
b'2015-12-18 11:00:00+00:00',0,0,0.0,0.0
b'2015-12-18 12:00:00+00:00',0,0,0.0,0.0
b'2015-12-18 13:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 14:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 15:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 16:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
b'2015-12-18 17:00:00+00:00',0,0,0.7978833926666765,0.7978833926666765
